s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
7.1473976,5.0045971,-0.1739262,3.0000000,1.0119956,0.5875488
7.1973794,5.0545740,-0.1747622,3.0000000,1.0128330,0.5867765
7.2473612,5.1045498,-0.1756306,3.0000000,1.0136704,0.5860041
7.2973430,5.1545240,-0.1765310,3.0000000,1.0145078,0.5852318
7.3473248,5.2044961,-0.1774631,3.0000000,1.0153453,0.5844595
7.3973066,5.2544687,-0.1784263,3.0000000,1.0161827,0.5836872
7.4472884,5.3044495,-0.1794205,3.0000000,1.0170201,0.5829148
7.4972702,5.3544274,-0.1804448,3.0000000,1.0178575,0.5821425
7.5472520,5.4044024,-0.1814988,3.0000000,1.0190469,0.5809531
7.5972338,5.4543746,-0.1825820,3.0000000,1.0202362,0.5797638
7.6472156,5.5043441,-0.1836937,3.0000000,1.0214256,0.5785744
7.6971974,5.5543110,-0.1848334,3.0000000,1.0226150,0.5773850
7.7471792,5.6042753,-0.1860007,3.0000000,1.0238043,0.5761957
7.7971610,5.6542372,-0.1871949,3.0000000,1.0249937,0.5750063
7.8471428,5.7041968,-0.1884156,3.0000000,1.0261831,0.5738169
7.8971246,5.7541575,-0.1896623,3.0000000,1.0273725,0.5726275
7.9471064,5.8041220,-0.1909346,3.0000000,1.0285618,0.5714382
7.9970882,5.8540849,-0.1922317,3.0000000,1.0297512,0.5702488
8.0470700,5.9040468,-0.1935532,3.0000000,1.0300813,0.5677197
8.0970518,5.9540080,-0.1948986,3.0000000,1.0304113,0.5651905
8.1470336,6.0039691,-0.1962672,3.0000000,1.0307414,0.5626614
8.1970154,6.0539306,-0.1976587,3.0000000,1.0310715,0.5601322
8.2469972,6.1038929,-0.1990725,3.0000000,1.0314015,0.5576031
8.2969790,6.1538565,-0.2005080,3.0000000,1.0317316,0.5550740
8.3469608,6.2038219,-0.2019649,3.0000000,1.0320617,0.5525448
8.3969426,6.2537804,-0.2034421,3.0000000,1.0323917,0.5500157
8.4469244,6.3037330,-0.2049397,3.0000000,1.0327218,0.5474865
8.4969062,6.3536875,-0.2064577,3.0000000,1.0330519,0.5449574
8.5468880,6.4036437,-0.2079962,3.0000000,1.0332532,0.5420068
8.5968698,6.4536011,-0.2095552,3.0000000,1.0334546,0.5390561
8.6468516,6.5035594,-0.2111347,3.0000000,1.0336559,0.5361055
8.6968334,6.5535184,-0.2127348,3.0000000,1.0338573,0.5331549
8.7468152,6.6034775,-0.2143554,3.0000000,1.0340586,0.5302042
8.7967970,6.6534365,-0.2159965,3.0000000,1.0342600,0.5272536
8.8467788,6.7033950,-0.2176582,3.0000000,1.0344614,0.5243030
8.8967606,6.7533565,-0.2193406,3.0000000,1.0346627,0.5213523
8.9467424,6.8033186,-0.2210440,3.0000000,1.0348641,0.5184017
8.9967242,6.8532788,-0.2227687,3.0000000,1.0350654,0.5154511
9.0467060,6.9032365,-0.2245153,3.0000000,1.0374749,0.5143082
9.0966878,6.9531912,-0.2262843,3.0000000,1.0398843,0.5131653
9.1466696,7.0031422,-0.2280760,3.0000000,1.0422938,0.5120224
9.1966514,7.0530892,-0.2298911,3.0000000,1.0447032,0.5108796
9.2466332,7.1030314,-0.2317299,3.0000000,1.0471127,0.5097367
9.2966150,7.1529683,-0.2335930,3.0000000,1.0495221,0.5085938
9.3465968,7.2028993,-0.2354809,3.0000000,1.0519316,0.5074510
9.3965786,7.2528531,-0.2373948,3.0000000,1.0543410,0.5063081
9.4465605,7.3028072,-0.2393322,3.0000000,1.0567505,0.5051652
9.4965423,7.3527562,-0.2412903,2.9957351,1.0591599,0.5040223
9.5465241,7.4027007,-0.2432664,2.9841058,1.0623565,0.5036201
9.5965059,7.4526416,-0.2452582,2.9649773,1.0655531,0.5032179
9.6464877,7.5025797,-0.2472629,2.9382095,1.0687497,0.5028156
9.6964695,7.5525157,-0.2492781,2.9036568,1.0719462,0.5024134
9.7464513,7.6024503,-0.2513011,2.8654327,1.0751428,0.5020112
9.7964331,7.6523843,-0.2533295,2.8265196,1.0783394,0.5016089
9.8464149,7.7023186,-0.2553607,2.7870386,1.0815360,0.5012067
9.8963967,7.7522599,-0.2573863,2.7471480,1.0847326,0.5008045
9.9463785,7.8022032,-0.2593725,2.7070335,1.0879291,0.5004022
9.9963603,7.8521491,-0.2612792,2.6669020,1.0911257,0.5000000
10.0463421,7.9020985,-0.2630661,2.6269365,1.0920131,0.5000000
10.0963239,7.9520523,-0.2646931,2.5872238,1.0929006,0.5000000
10.1463057,8.0020112,-0.2661199,2.5478221,1.0937880,0.5000000
10.1962875,8.0519762,-0.2673065,2.5087687,1.0946754,0.5000000
10.2462693,8.1019480,-0.2682126,2.4701026,1.0955629,0.5000000
10.2962511,8.1519276,-0.2687981,2.4319692,1.0964503,0.5000000
10.3462329,8.2019100,-0.2690228,2.3945210,1.0973377,0.5000000
10.3962147,8.2518655,-0.2688432,2.3579203,1.0982251,0.5000000
10.4461965,8.3018214,-0.2682066,2.3223420,1.0991126,0.5000000
10.4961783,8.3517698,-0.2670585,2.2879566,1.1000000,0.5000000
10.5461601,8.4017029,-0.2653443,2.2548310,1.0953861,0.5046139
10.5961419,8.4516130,-0.2630095,2.2230312,1.0907721,0.5092279
10.6461237,8.5014922,-0.2599995,2.1926233,1.0861582,0.5138418
10.6961055,8.5513326,-0.2562597,2.1636739,1.0815442,0.5184558
10.7460873,8.6011266,-0.2517357,2.1361496,1.0769303,0.5230697
10.7960691,8.6508662,-0.2463729,2.1097834,1.0723163,0.5276837
10.8460509,8.7005091,-0.2401214,2.0843042,1.0677024,0.5322976
10.8960327,8.7499890,-0.2329456,2.0594358,1.0630884,0.5369116
10.9460145,8.7993487,-0.2248071,2.0348966,1.0584745,0.5415255
10.9959963,8.8485473,-0.2156786,2.0105006,1.0538605,0.5461395
11.0459781,8.8975441,-0.2055329,1.9862888,1.0404613,0.5599621
11.0959599,8.9462983,-0.1943427,1.9623001,1.0270620,0.5737847
11.1459417,8.9947691,-0.1820808,1.9385688,1.0136628,0.5876074
11.1959235,9.0429157,-0.1687200,1.9151226,1.0002635,0.6014300
11.2459053,9.0906973,-0.1542329,1.8919625,0.9868642,0.6152526
11.2958871,9.1380730,-0.1385923,1.8690655,0.9734650,0.6290753
11.3458689,9.1851258,-0.1217250,1.8464078,0.9600657,0.6428979
11.3958507,9.2318484,-0.1035797,1.8239624,0.9466664,0.6567205
11.4458325,9.2780210,-0.0841934,1.8016961,0.9332672,0.6705432
11.4958143,9.3235913,-0.0635451,1.7795814,0.9198679,0.6843658
11.5457961,9.3685076,-0.0416138,1.7575834,0.8980451,0.7074361
11.5957779,9.4127175,-0.0183786,1.7356227,0.8762223,0.7305063
11.6457597,9.4561693,0.0061813,1.7136112,0.8543995,0.7535766
11.6957415,9.4988107,0.0320869,1.6914319,0.8325767,0.7766468
11.7457233,9.5405898,0.0593592,1.6688989,0.8107539,0.7997171
11.7957051,9.5814545,0.0880189,1.6458433,0.7889311,0.8227874
11.8456869,9.6214657,0.1181758,1.6222996,0.7671083,0.8458576
11.8956687,9.6604796,0.1498033,1.5983844,0.7452854,0.8689279
11.9456505,9.6983021,0.1828280,1.5743318,0.7234626,0.8919982
11.9956323,9.7348122,0.2172295,1.5505594,0.7016398,0.9150684
12.0456141,9.7698889,0.2529875,1.5275603,0.6814758,0.9340707
12.0955959,9.8034112,0.2900818,1.5058136,0.6613119,0.9530730
12.1455777,9.8352581,0.3284920,1.4860145,0.6411479,0.9720753
12.1955595,9.8653087,0.3681979,1.4705576,0.6209839,0.9910777
12.2455413,9.8934418,0.4091791,1.4593098,0.6008199,1.0100800
12.2955231,9.9195366,0.4514153,1.4539542,0.5806559,1.0290823
12.3455049,9.9435256,0.4949486,1.4550343,0.5604919,1.0480846
12.3954867,9.9653689,0.5396360,1.4623602,0.5403280,1.0670869
12.4454685,9.9850974,0.5853546,1.4737526,0.5201640,1.0860892
12.4954503,10.0027492,0.6319939,1.4893423,0.5000000,1.1050915
12.5454321,10.0183625,0.6794432,1.5073105,0.5044609,1.0867529
12.5954139,10.0319755,0.7275917,1.5267363,0.5089219,1.0684142
