s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
2.8479455,5.8368788,4.8755757,1.4645092,0.7772035,0.2227965
2.8979095,5.8808037,4.8520093,1.4810265,0.7733413,0.2266587
2.9478735,5.9234987,4.8265749,1.4968036,0.7694791,0.2305209
2.9978374,5.9648754,4.7994005,1.5113823,0.7656168,0.2343832
3.0478014,6.0049106,4.7705650,1.5253026,0.7617546,0.2382454
3.0977653,6.0446863,4.7392326,1.5391942,0.7503586,0.2496414
3.1477293,6.0829115,4.7064072,1.5537623,0.7354647,0.2645353
3.1976932,6.1196268,4.6721841,1.5697415,0.7205708,0.2794292
3.2476572,6.1548730,4.6366589,1.5879204,0.7056768,0.2943232
3.2976212,6.1886907,4.5999269,1.6081589,0.6907829,0.3092171
3.3475851,6.2211206,4.5620836,1.6302922,0.6758890,0.3241110
3.3975491,6.2522034,4.5232246,1.6541473,0.6609951,0.3390049
3.4475130,6.2819798,4.4834452,1.6795522,0.6461012,0.3538988
3.4974770,6.3104905,4.4428410,1.7063420,0.6312073,0.3687927
3.5474409,6.3377761,4.4015074,1.7338607,0.6163134,0.3836866
3.5974049,6.3642356,4.3589333,1.7615358,0.5978939,0.4021061
3.6473689,6.3895242,4.3157070,1.7888980,0.5753921,0.4246079
3.6973328,6.4136460,4.2718950,1.8155665,0.5528903,0.4471097
3.7472968,6.4366273,4.2275290,1.8412346,0.5303885,0.4696115
3.7972607,6.4584942,4.1826407,1.8661591,0.5078867,0.4921133
3.8472247,6.4792728,4.1372620,1.8905762,0.4853850,0.5146150
3.8971886,6.4989895,4.0914245,1.9146736,0.4628832,0.5371168
3.9471526,6.5176704,4.0451602,1.9385971,0.4403814,0.5596186
3.9971166,6.5353417,3.9985008,1.9624574,0.4178796,0.5821204
4.0470805,6.5520296,3.9514780,1.9863296,0.3953778,0.6046222
4.0970445,6.5677586,3.9041285,2.0102748,0.3753251,0.6246749
4.1470084,6.5825590,3.8564704,2.0343439,0.3628644,0.6371356
4.1969724,6.5964591,3.8085261,2.0585797,0.3504037,0.6495963
4.2469363,6.6094874,3.7603183,2.0830193,0.3379430,0.6620570
4.2969003,6.6216723,3.7118695,2.1077022,0.3254822,0.6745178
4.3468643,6.6330421,3.6632024,2.1326559,0.3130215,0.6869785
4.3968282,6.6436251,3.6143396,2.1578977,0.3005608,0.6994392
4.4467922,6.6534498,3.5653037,2.1834377,0.2881001,0.7118999
4.4967561,6.6625446,3.5161172,2.2092753,0.2756394,0.7243606
4.5467201,6.6709372,3.4668057,2.2352592,0.2631787,0.7368213
4.5966840,6.6786424,3.4174686,2.2612521,0.2509002,0.7490998
4.6466480,6.6856935,3.3680336,2.2871302,0.2459076,0.7540924
4.6966120,6.6921076,3.3185081,2.3127817,0.2409150,0.7590850
4.7465759,6.6979018,3.2688998,2.3381114,0.2359224,0.7640776
4.7965399,6.7030932,3.2192160,2.3631804,0.2309298,0.7690702
4.8465038,6.7076991,3.1694643,2.3880422,0.2259372,0.7740628
4.8964678,6.7117365,3.1196521,2.4127432,0.2209446,0.7790554
4.9464317,6.7152226,3.0697870,2.4373236,0.2159520,0.7840480
4.9963957,6.7181744,3.0198765,2.4618019,0.2109594,0.7890406
5.0463597,6.7206089,2.9699364,2.4859281,0.2059668,0.7940332
5.0963236,6.7225344,2.9201011,2.5094520,0.2009742,0.7990258
5.1462876,6.7239554,2.8702371,2.5321241,0.2000143,0.7999857
5.1962515,6.7248660,2.8203465,2.5536961,0.2000320,0.7999680
5.2462155,6.7252602,2.7704312,2.5739376,0.2000498,0.7999502
5.2961794,6.7251317,2.7204931,2.5928844,0.2000675,0.7999325
5.3461434,6.7244748,2.6705344,2.6061606,0.2000852,0.7999148
5.3961074,6.7232832,2.6205568,2.6112904,0.2001030,0.7998970
5.4460713,6.7215511,2.5705625,2.6084131,0.2001207,0.7998793
5.4960353,6.7192723,2.5205534,2.5977432,0.2001384,0.7998616
5.5459992,6.7164421,2.4705516,2.5795744,0.2001562,0.7998438
5.5959632,6.7130764,2.4208817,2.5586028,0.2001739,0.7998261
5.6459271,6.7091423,2.3712115,2.5376154,0.2025867,0.7974133
5.6958911,6.7046227,2.3215507,2.5167752,0.2066960,0.7933040
5.7458551,6.6995003,2.2719092,2.4961601,0.2108053,0.7891947
5.7958190,6.6937582,2.2222969,2.4757585,0.2149145,0.7850855
5.8457830,6.6873791,2.1727236,2.4555553,0.2190238,0.7809762
5.8957469,6.6803459,2.1231993,2.4355314,0.2231331,0.7768669
5.9457109,6.6726415,2.0737336,2.4156625,0.2272424,0.7727576
5.9956748,6.6642488,2.0243366,2.3959491,0.2313517,0.7686483
6.0456388,6.6551506,1.9750181,2.3763972,0.2354610,0.7645390
6.0956028,6.6454146,1.9261989,2.3570178,0.2395702,0.7604298
6.1455667,6.6349531,1.8774926,2.3378282,0.2459006,0.7540994
6.1955307,6.6237478,1.8289088,2.3188519,0.2560807,0.7439193
6.2454946,6.6117818,1.7804654,2.3000887,0.2662608,0.7337392
6.2954586,6.5990385,1.7321803,2.2815342,0.2764409,0.7235591
6.3454225,6.5855010,1.6840715,2.2631784,0.2866211,0.7133789
6.3953865,6.5711527,1.6361568,2.2450054,0.2968012,0.7031988
6.4453505,6.5559768,1.5884542,2.2269909,0.3069813,0.6930187
6.4953144,6.5399566,1.5409816,2.2091388,0.3171614,0.6828386
6.5452784,6.5230753,1.4937568,2.1914725,0.3273415,0.6726585
6.5952423,6.5054423,1.4471229,2.1740314,0.3375217,0.6624783
6.6452063,6.4869587,1.4008511,2.1568740,0.3495010,0.6504990
6.6951702,6.4675844,1.3548996,2.1400809,0.3719758,0.6280242
6.7451342,6.4473059,1.3092993,2.1237219,0.3944505,0.6055495
6.7950982,6.4261095,1.2640809,2.1078667,0.4169253,0.5830747
6.8450621,6.4039817,1.2192752,2.0925929,0.4394001,0.5605999
6.8950261,6.3809090,1.1749128,2.0779888,0.4618748,0.5381252
6.9449900,6.3568778,1.1310245,2.0641575,0.4843496,0.5156504
6.9949540,6.3318745,1.0876411,2.0510290,0.5068244,0.4931756
7.0449179,6.3058856,1.0447932,2.0384645,0.5292991,0.4707009
7.0948819,6.2789758,1.0026307,2.0262557,0.5517739,0.4482261
7.1448458,6.2511332,0.9611571,2.0142185,0.5742487,0.4257513
7.1948098,6.2223101,0.9203237,2.0021918,0.5962179,0.4037821
7.2447738,6.1925161,0.8801728,1.9902172,0.6181472,0.3818528
7.2947377,6.1617604,0.8407468,1.9784440,0.6400765,0.3599235
7.3447017,6.1300524,0.8020878,1.9671496,0.6620058,0.3379942
7.3946656,6.0974015,0.7642383,1.9566869,0.6839351,0.3160649
7.4446296,6.0638170,0.7272405,1.9476451,0.7058644,0.2941356
7.4945935,6.0293084,0.6911367,1.9405195,0.7277937,0.2722063
7.5445575,5.9938849,0.6559692,1.9351959,0.7497231,0.2502769
7.5945215,5.9575048,0.6217331,1.9327083,0.7716524,0.2283476
7.6444854,5.9200954,0.5883836,1.9332048,0.7935817,0.2064183
7.6944494,5.8818341,0.5560558,1.9363808,0.7855946,0.2144054
7.7444133,5.8427652,0.5247507,1.9418848,0.7652284,0.2347716
7.7943773,5.8029328,0.4944698,1.9498522,0.7448622,0.2551378
7.8443412,5.7623810,0.4652143,1.9591424,0.7244960,0.2755040
7.8943052,5.7211541,0.4369855,1.9693364,0.7041298,0.2958702
7.9442692,5.6792961,0.4097846,1.9801460,0.6837636,0.3162364
7.9942331,5.6368513,0.3836129,1.9913485,0.6633974,0.3366026
8.0441971,5.5938638,0.3584717,2.0027668,0.6430312,0.3569688
8.0941610,5.5503645,0.3343550,2.0145328,0.6226650,0.3773350
8.1441250,5.5058494,0.3109825,2.0267937,0.6022988,0.3977012
8.1940889,5.4608973,0.2886457,2.0397101,0.5817338,0.4182662
8.2440529,5.4155378,0.2673211,2.0534549,0.5609602,0.4390398
8.2940169,5.3698005,0.2469852,2.0682055,0.5401866,0.4598134
8.3439808,5.3237149,0.2276143,2.0838666,0.5194129,0.4805871
8.3939448,5.2773107,0.2091848,2.1003547,0.4986393,0.5013607
8.4439087,5.2306175,0.1916732,2.1175961,0.4778657,0.5221343
8.4938727,5.1836648,0.1750559,2.1355239,0.4570921,0.5429079
8.5438366,5.1364822,0.1593093,2.1540777,0.4363185,0.5636815
8.5938006,5.0890993,0.1444098,2.1731639,0.4155448,0.5844552
8.6437646,5.0409874,0.1301742,2.1927072,0.3947712,0.6052288
8.6937285,4.9926591,0.1167406,2.2126523,0.3763320,0.6236680
8.7436925,4.9441842,0.1041007,2.2329606,0.3642594,0.6357406
8.7936564,4.8955762,0.0922286,2.2536079,0.3521868,0.6478132
8.8436204,4.8468487,0.0810988,2.2746205,0.3401142,0.6598858
8.8935843,4.7980150,0.0706855,2.2960214,0.3280416,0.6719584
8.9435483,4.7490887,0.0609630,2.3178265,0.3159690,0.6840310
8.9935123,4.7000832,0.0519055,2.3400462,0.3038963,0.6961037
9.0434762,4.6510122,0.0434875,2.3626863,0.2918237,0.7081763
9.0934402,4.6018890,0.0356832,2.3857085,0.2797511,0.7202489
9.1434041,4.5523474,0.0284139,2.4090764,0.2676785,0.7323215
9.1933681,4.5027377,0.0217134,2.4327591,0.2559605,0.7440395
9.2433320,4.4530956,0.0155629,2.4567304,0.2511566,0.7488434
9.2932960,4.4034242,0.0099384,2.4809684,0.2463528,0.7536472
9.3432600,4.3537265,0.0048161,2.5054954,0.2415490,0.7584510
9.3932239,4.3040054,0.0001722,2.5303319,0.2367452,0.7632548
9.4431879,4.2542641,-0.0040173,2.5554933,0.2319413,0.7680587
9.4931518,4.2045055,-0.0077763,2.5809903,0.2271375,0.7728625
9.5431158,4.1547327,-0.0111285,2.6068293,0.2223337,0.7776663
9.5930797,4.1049466,-0.0140981,2.6329982,0.2175299,0.7824701
9.6430437,4.0550271,-0.0167145,2.6594833,0.2127261,0.7872739
9.6930077,4.0051003,-0.0189927,2.6862694,0.2079222,0.7920778
9.7429716,3.9551673,-0.0209553,2.7132797,0.2065258,0.7934742
9.7929356,3.9052291,-0.0226248,2.7403223,0.2058308,0.7941692
9.8428995,3.8552868,-0.0240238,2.7672255,0.2051359,0.7948641
9.8928635,3.8053413,-0.0251749,2.7938219,0.2044409,0.7955591
9.9428274,3.7553936,-0.0261007,2.8199487,0.2037460,0.7962540
9.9927914,3.7054448,-0.0268237,2.8455082,0.2030510,0.7969490
10.0427554,3.6554959,-0.0273665,2.8705221,0.2023561,0.7976439
10.0927193,3.6055451,-0.0277517,2.8950109,0.2016611,0.7983389
10.1426833,3.5555779,-0.0279989,2.9189938,0.2009662,0.7990338
10.1926472,3.5056123,-0.0281194,2.9424891,0.2002712,0.7997288
10.2426112,3.4556480,-0.0281233,2.9633859,0.2025416,0.7974584
10.2925751,3.4056848,-0.0280208,2.9794898,0.2067099,0.7932901
10.3425391,3.3557225,-0.0278219,2.9908980,0.2108782,0.7891218
10.3925031,3.3057608,-0.0275369,2.9977045,0.2150464,0.7849536
10.4424670,3.2557996,-0.0271758,3.0000000,0.2192147,0.7807853
10.4924310,3.2058386,-0.0267488,3.0000000,0.2233830,0.7766170
10.5423949,3.1558777,-0.0262661,3.0000000,0.2275513,0.7724487
10.5923589,3.1059223,-0.0257377,3.0000000,0.2317195,0.7682805
10.6423228,3.0559824,-0.0251730,3.0000000,0.2358878,0.7641122
10.6922868,3.0060407,-0.0245788,3.0000000,0.2400561,0.7599439
10.7422508,2.9560959,-0.0239622,3.0000000,0.2432250,0.7567750
10.7922147,2.9061469,-0.0233299,3.0000000,0.2448325,0.7551675
10.8421787,2.8561926,-0.0226890,3.0000000,0.2464399,0.7535601
10.8921426,2.8062317,-0.0220463,3.0000000,0.2480474,0.7519526
10.9421066,2.7562630,-0.0214088,3.0000000,0.2496548,0.7503452
10.9920705,2.7062854,-0.0207832,3.0000000,0.2512623,0.7487377
11.0420345,2.6562978,-0.0201767,3.0000000,0.2528697,0.7471303
11.0919985,2.6063404,-0.0195965,3.0000000,0.2544772,0.7455228
11.1419624,2.5564378,-0.0190494,3.0000000,0.2560846,0.7439154
11.1919264,2.5065224,-0.0185409,3.0000000,0.2576921,0.7423079
11.2418903,2.4565932,-0.0180772,3.0000000,0.2586946,0.7413054
11.2918543,2.4066497,-0.0176645,3.0000000,0.2567587,0.7432413
11.3418182,2.3566911,-0.0173090,3.0000000,0.2548228,0.7451772
11.3917822,2.3067167,-0.0170169,3.0000000,0.2528870,0.7471130
11.4417461,2.2567257,-0.0167944,3.0000000,0.2509511,0.7490489
11.4917101,2.2067174,-0.0166477,3.0000000,0.2490152,0.7509848
11.5416741,2.1566912,-0.0165830,3.0000000,0.2470793,0.7529207
11.5916380,2.1067108,-0.0166062,3.0000000,0.2451434,0.7548566
11.6416020,2.0567823,-0.0167151,2.9989320,0.2432076,0.7567924
11.6915659,2.0068386,-0.0168998,2.9907057,0.2412717,0.7587283
11.7415299,1.9568824,-0.0171503,2.9751502,0.2393358,0.7606642
11.7914938,1.9069162,-0.0174563,2.9520949,0.2355888,0.7644112
11.8414578,1.8569427,-0.0178076,2.9213692,0.2317490,0.7682510
11.8914218,1.8069645,-0.0181942,2.8838707,0.2279091,0.7720909
11.9413857,1.7569841,-0.0186057,2.8455207,0.2240693,0.7759307
11.9913497,1.7070041,-0.0190321,2.8063766,0.2202294,0.7797706
12.0413136,1.6570271,-0.0194631,2.7666859,0.2163896,0.7836104
12.0912776,1.6070613,-0.0198872,2.7267701,0.2125497,0.7874503
12.1412415,1.5571060,-0.0202675,2.6870053,0.2087099,0.7912901
12.1912055,1.5071552,-0.0205452,2.6478119,0.2048701,0.7951299
12.2411695,1.4572073,-0.0206608,2.6095941,0.2010302,0.7989698
12.2911334,1.4072610,-0.0205548,2.5726039,0.2000563,0.7999437
12.3410974,1.3573147,-0.0201677,2.5370560,0.2001332,0.7998668
12.3910613,1.3073670,-0.0194399,2.5031486,0.2002101,0.7997899
12.4410253,1.2574164,-0.0183119,2.4710767,0.2002871,0.7997129
12.4909892,1.2074614,-0.0167242,2.4407511,0.2003640,0.7996360
12.5409532,1.1575005,-0.0146172,2.4118798,0.2004409,0.7995591
12.5909172,1.1076784,-0.0119415,2.3841280,0.2005179,0.7994821
12.6408811,1.0579441,-0.0086593,2.3571155,0.2005948,0.7994052
12.6908451,1.0082226,-0.0047415,2.3304122,0.2006717,0.7993283
12.7408090,0.9585268,-0.0001632,2.3038217,0.2007486,0.7992514
12.7907730,0.9088692,0.0051002,2.2773011,0.2043189,0.7956811
12.8407369,0.8592627,0.0110734,2.2507981,0.2112161,0.7887839
12.8907009,0.8097199,0.0177811,2.2242503,0.2181133,0.7818867
12.9406649,0.7602537,0.0252479,2.1975824,0.2250106,0.7749894
12.9906288,0.7108767,0.0334987,2.1707326,0.2319078,0.7680922
13.0405928,0.6616016,0.0425581,2.1436535,0.2388050,0.7611950
13.0905567,0.6126209,0.0524132,2.1163015,0.2457023,0.7542977
13.1405207,0.5638756,0.0630972,2.0886385,0.2525995,0.7474005
13.1904846,0.5152989,0.0746525,2.0606430,0.2594967,0.7405033
13.2404486,0.4669217,0.0871022,2.0322743,0.2663940,0.7336060
13.2904126,0.4187747,0.1004700,2.0034686,0.2753946,0.7246054
13.3403765,0.3708888,0.1147792,1.9741478,0.2894787,0.7105213
13.3903405,0.3232947,0.1300532,1.9442158,0.3035627,0.6964373
13.4403044,0.2760234,0.1463154,1.9135436,0.3176467,0.6823533
13.4902684,0.2291056,0.1635893,1.8821165,0.3317308,0.6682692
13.5402323,0.1825721,0.1818983,1.8503102,0.3458148,0.6541852
13.5901963,0.1364442,0.2012719,1.8185607,0.3598988,0.6401012
13.6401603,0.0907853,0.2217499,1.7873772,0.3739829,0.6260171
13.6901242,0.0456812,0.2433827,1.7573589,0.3880669,0.6119331
13.7400882,0.0012106,0.2662235,1.7290750,0.4021509,0.5978491
13.7900521,-0.0425477,0.2903258,1.7028166,0.4167592,0.5832408
13.8400161,-0.0855149,0.3157431,1.6789766,0.4380084,0.5619916
13.8899800,-0.1276120,0.3425288,1.6581539,0.4592575,0.5407425
13.9399440,-0.1687603,0.3707363,1.6418923,0.4805066,0.5194934
13.9899080,-0.2088810,0.4004190,1.6301566,0.5017557,0.4982443
14.0398719,-0.2478953,0.4316304,1.6224258,0.5230048,0.4769952
14.0898359,-0.2855732,0.4642824,1.6194285,0.5442540,0.4557460
14.1397998,-0.3219073,0.4983763,1.6205096,0.5655031,0.4344969
14.1897638,-0.3569519,0.5339259,1.6237690,0.5867522,0.4132478
14.2397277,-0.3906512,0.5708518,1.6266420,0.6080013,0.3919987
14.2896917,-0.4229493,0.6090743,1.6277176,0.6292504,0.3707496
14.3396557,-0.4537904,0.6485140,1.6249703,0.6463634,0.3536366
14.3896196,-0.4831187,0.6890913,1.6175536,0.6627673,0.3372327
14.4395836,-0.5108784,0.7307267,1.6048929,0.6791712,0.3208288
14.4895475,-0.5370137,0.7733406,1.5885391,0.6955751,0.3044249
14.5395115,-0.5614688,0.8168536,1.5696007,0.7119790,0.2880210
14.5894754,-0.5843744,0.8615700,1.5487602,0.7283829,0.2716171
14.6394394,-0.6056177,0.9074518,1.5266702,0.7447869,0.2552131
14.6894034,-0.6248923,0.9540306,1.5040175,0.7611908,0.2388092
14.7393673,-0.6421029,1.0012326,1.4816166,0.7775947,0.2224053
14.7893313,-0.6571544,1.0489844,1.4600611,0.7939986,0.2060014
14.8392952,-0.6699516,1.0972123,1.4397270,0.7999740,0.2000260
14.8892592,-0.6803993,1.1458428,1.4212031,0.7999330,0.2000670
14.9392231,-0.6884025,1.1948022,1.4067359,0.7998920,0.2001080
14.9891871,-0.6938658,1.2440169,1.3962109,0.7998510,0.2001490
15.0391511,-0.6966941,1.2934135,1.3901099,0.7998100,0.2001900
15.0891150,-0.6967922,1.3431234,1.3896131,0.7997690,0.2002310
15.1390790,-0.6941299,1.3929878,1.3944929,0.7997280,0.2002720
15.1890429,-0.6887806,1.4427030,1.4024578,0.7996870,0.2003130
15.2390069,-0.6808245,1.4921241,1.4132872,0.7996460,0.2003540
15.2889708,-0.6703423,1.5411062,1.4259051,0.7996050,0.2003950
15.3389348,-0.6574142,1.5895047,1.4382568,0.7995980,0.2004020
15.3888988,-0.6421208,1.6371745,1.4493053,0.7996390,0.2003610
15.4388627,-0.6245424,1.6839710,1.4568907,0.7996800,0.2003200
15.4888267,-0.6047596,1.7297493,1.4614197,0.7997210,0.2002790
15.5387906,-0.5828526,1.7743646,1.4632307,0.7997620,0.2002380
15.5887546,-0.5586537,1.8180988,1.4628695,0.7998030,0.2001970
15.6387185,-0.5323215,1.8605878,1.4611025,0.7998440,0.2001560
15.6886825,-0.5039964,1.9016097,1.4601854,0.7998850,0.2001150
15.7386465,-0.4737275,1.9411175,1.4600172,0.7999260,0.2000740
15.7886104,-0.4415638,1.9790645,1.4607276,0.7999670,0.2000330
15.8385744,-0.4075543,2.0154040,1.4623860,0.7975727,0.2024273
15.8885383,-0.3717481,2.0500890,1.4650010,0.7851327,0.2148673
15.9385023,-0.3341942,2.0830728,1.4685573,0.7726927,0.2273073
15.9884662,-0.2949417,2.1143086,1.4730372,0.7602527,0.2397473
16.0384302,-0.2540395,2.1437496,1.4804380,0.7478128,0.2521872
16.0883941,-0.2124165,2.1708289,1.4915169,0.7353728,0.2646272
16.1383581,-0.1694284,2.1961522,1.5066380,0.7229328,0.2770672
16.1883221,-0.1252413,2.2197371,1.5259003,0.7104928,0.2895072
16.2382860,-0.0800249,2.2415989,1.5492219,0.6980528,0.3019472
16.2882500,-0.0339485,2.2617529,1.5743642,0.6856129,0.3143871
16.3382139,0.0128183,2.2802146,1.6002099,0.6731729,0.3268271
16.3881779,0.0601061,2.2969992,1.6259240,0.6563350,0.3436650
16.4381418,0.1077454,2.3121221,1.6508219,0.6393872,0.3606128
16.4881058,0.1555666,2.3255986,1.6743288,0.6224394,0.3775606
16.5380698,0.2035820,2.3374861,1.6967803,0.6054916,0.3945084
16.5880337,0.2535136,2.3481681,1.7187797,0.5885438,0.4114562
16.6379977,0.3033116,2.3572108,1.7411329,0.5715961,0.4284039
16.6879616,0.3529973,2.3647357,1.7648118,0.5546483,0.4453517
16.7379256,0.4025921,2.3708644,1.7908814,0.5377005,0.4622995
16.7878895,0.4521174,2.3757185,1.8196372,0.5207527,0.4792473
16.8378535,0.5015944,2.3794194,1.8512128,0.5038049,0.4961951
16.8878175,0.5510446,2.3820887,1.8856256,0.4936226,0.5063774
16.9377814,0.6004894,2.3838479,1.9228089,0.4856229,0.5143771
16.9877454,0.6499500,2.3848187,1.9621948,0.4776231,0.5223769
17.0377093,0.6993793,2.3851190,2.0029572,0.4696233,0.5303767
17.0876733,0.7488221,2.3848168,2.0443301,0.4616235,0.5383765
17.1376372,0.7983428,2.3839393,2.0856126,0.4536238,0.5463762
17.1876012,0.8479617,2.3825122,2.1261733,0.4456240,0.5543760
17.2375652,0.8976988,2.3805610,2.1658910,0.4376242,0.5623758
17.2875291,0.9475745,2.3781113,2.2049264,0.4296244,0.5703756
17.3374931,0.9976089,2.3751888,2.2434148,0.4216247,0.5783753
17.3874570,1.0478223,2.3718190,2.2814681,0.4180452,0.5819548
17.4374210,1.0982348,2.3680277,2.3191763,0.4182833,0.5817167
17.4873849,1.1486601,2.3638581,2.3564533,0.4185213,0.5814787
17.5373489,1.1976768,2.3594738,2.3931730,0.4187594,0.5812406
17.5873129,1.2468927,2.3547725,2.4292035,0.4189975,0.5810025
17.6372768,1.2962885,2.3497811,2.4644092,0.4192355,0.5807645
17.6872408,1.3458452,2.3445263,2.4986543,0.4194736,0.5805264
17.7372047,1.3955435,2.3390349,2.5319617,0.4197117,0.5802883
17.7871687,1.4453644,2.3333338,2.5643801,0.4199498,0.5800502
17.8371326,1.4952888,2.3274498,2.5959540,0.4201878,0.5798122
17.8870966,1.5452973,2.3214095,2.6267247,0.4216627,0.5783373
17.9370606,1.5953710,2.3152398,2.6567300,0.4258015,0.5741985
17.9870245,1.6453599,2.3089841,2.6860052,0.4299404,0.5700596
18.0369885,1.6950067,2.3027017,2.7145826,0.4340792,0.5659208
18.0869524,1.7446698,2.2963776,2.7424927,0.4382180,0.5617820
18.1369164,1.7943374,2.2900431,2.7575336,0.4423569,0.5576431
18.1868803,1.8439977,2.2837294,2.7590068,0.4464957,0.5535043
18.2368443,1.8936389,2.2774678,2.7470373,0.4506345,0.5493655
18.2868083,1.9432492,2.2712895,2.7217531,0.4547734,0.5452266
18.3367722,1.9928168,2.2652258,2.6832831,0.4589122,0.5410878
18.3867362,2.0423300,2.2593081,2.6439947,0.4631418,0.5368582
18.4367001,2.0917769,2.2535674,2.6047700,0.4682111,0.5317889
18.4866641,2.1413799,2.2480095,2.5656636,0.4732805,0.5267195
18.5366280,2.1914218,2.2426395,2.5267222,0.4783498,0.5216502
18.5865920,2.2413851,2.2375512,2.4879839,0.4834191,0.5165809
18.6365560,2.2912778,2.2327785,2.4494685,0.4884885,0.5115115
18.6865199,2.3411075,2.2283556,2.4111640,0.4935578,0.5064422
18.7364839,2.3908822,2.2243165,2.3730451,0.4986271,0.5013729
18.7864478,2.4406097,2.2206951,2.3350721,0.5036964,0.4963036
18.8364118,2.4902979,2.2175256,2.2971896,0.5087658,0.4912342
18.8863757,2.5399547,2.2148418,2.2594510,0.5138351,0.4861649
18.9363397,2.5895878,2.2126780,2.2220317,0.5166476,0.4833524
18.9863037,2.6393441,2.2110648,2.1851168,0.5191467,0.4808533
19.0362676,2.6892238,2.2100541,2.1489009,0.5216457,0.4783543
19.0862316,2.7390941,2.2097095,2.1135857,0.5241448,0.4758552
