s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
6.9938386,5.7835402,1.8802355,2.2106869,0.6542427,1.0011769
7.0437946,5.8038828,1.9260242,2.2005218,0.6778225,0.9647455
7.0937506,5.8233184,1.9721659,2.1900772,0.6981448,0.9357781
7.1437065,5.8418334,2.0186433,2.1793056,0.7143953,0.9161408
7.1936625,5.8594142,2.0654392,2.1681956,0.7306457,0.8965035
7.2436185,5.8760474,2.1125363,2.1567558,0.7468962,0.8768662
7.2935745,5.8917193,2.1599174,2.1449904,0.7631467,0.8572289
7.3435305,5.9064165,2.2075652,2.1328989,0.7793971,0.8375916
7.3934865,5.9201254,2.2554624,2.1204737,0.7956476,0.8179543
7.4434425,5.9328324,2.3035918,2.1077091,0.8118980,0.7983170
7.4933985,5.9446153,2.3523319,2.0946044,0.8281485,0.7786797
7.5433545,5.9553579,2.4013013,2.0811633,0.8443990,0.7590424
7.5933105,5.9650360,2.4504424,2.0673947,0.8573083,0.7438362
7.6432664,5.9736342,2.4997315,2.0533137,0.8635354,0.7374920
7.6932224,5.9811369,2.5491449,2.0389322,0.8697625,0.7311479
7.7431784,5.9875287,2.5986589,2.0242554,0.8759896,0.7248037
7.7931344,5.9927940,2.6482496,2.0092805,0.8822167,0.7184596
7.8430904,5.9969173,2.6978934,1.9939943,0.8884438,0.7121154
7.8930464,5.9998831,2.7475665,1.9783786,0.8946709,0.7057713
7.9430024,6.0016796,2.7973988,1.9624344,0.9008980,0.6994271
7.9929584,6.0022796,2.8475525,1.9461662,0.9071251,0.6930830
8.0429144,6.0016491,2.8976526,1.9295815,0.9133522,0.6867388
8.0928704,5.9997706,2.9476667,1.9126918,0.9171646,0.6829856
8.1428263,5.9966267,2.9975621,1.8955048,0.9125254,0.6883006
8.1927823,5.9921997,3.0473065,1.8779970,0.9078861,0.6936157
8.2427383,5.9864723,3.0968672,1.8601265,0.9032469,0.6989307
8.2926943,5.9794269,3.1462119,1.8418290,0.8986077,0.7042457
8.3426503,5.9710460,3.1953080,1.8229962,0.8939684,0.7095608
8.3926063,5.9613120,3.2441231,1.8036001,0.8893292,0.7148758
8.4425623,5.9501291,3.2929430,1.7836782,0.8846900,0.7201908
8.4925183,5.9375160,3.3414713,1.7633038,0.8800507,0.7255059
8.5424743,5.9234722,3.3895598,1.7425819,0.8754115,0.7308209
8.5924303,5.9079791,3.4371451,1.7216666,0.8697863,0.7380141
8.6423862,5.8910180,3.4841634,1.7006322,0.8562733,0.7602328
8.6923422,5.8725704,3.5305513,1.6794787,0.8427602,0.7824514
8.7422982,5.8526174,3.5762451,1.6581773,0.8292472,0.8046701
8.7922542,5.8311406,3.6211813,1.6366717,0.8157342,0.8268888
8.8422102,5.8081213,3.6652962,1.6148557,0.8022211,0.8491074
8.8921662,5.7834335,3.7087070,1.5927562,0.7887081,0.8713261
8.9421222,5.7569561,3.7514620,1.5704945,0.7751951,0.8935448
8.9920782,5.7288795,3.7931105,1.5482875,0.7616821,0.9157634
9.0420342,5.6992124,3.8335355,1.5264092,0.7481690,0.9379821
9.0919902,5.6679633,3.8726202,1.5052735,0.7346560,0.9602008
9.1419461,5.6351409,3.9102475,1.4853178,0.7134418,0.9951104
9.1919021,5.6007538,3.9463006,1.4671767,0.6922276,1.0300200
9.2418581,5.5648108,3.9806625,1.4529757,0.6710134,1.0649296
9.2918141,5.5273205,4.0132163,1.4426288,0.6497992,1.0998392
9.3417701,5.4882713,4.0438600,1.4358843,0.6285850,1.1347488
9.3917261,5.4470135,4.0729362,1.4311979,0.6073708,1.1696584
9.4416821,5.4043335,4.0998205,1.4271676,0.5861566,1.2045680
9.4916381,5.3603892,4.1244342,1.4209820,0.5649424,1.2394776
9.5415941,5.3153384,4.1466984,1.4121332,0.5437282,1.2743872
9.5915501,5.2693389,4.1665343,1.4003101,0.5225140,1.3092969
9.6415060,5.2225486,4.1838630,1.3869147,0.5008024,1.3327522
9.6914620,5.1751253,4.1986058,1.3739712,0.4790287,1.3547758
9.7414180,5.1272267,4.2106837,1.3627094,0.4572549,1.3767994
9.7913740,5.0790107,4.2200180,1.3540191,0.4354811,1.3988230
9.8413300,5.0298530,4.2266199,1.3482731,0.4137074,1.4208466
9.8912860,4.9804809,4.2303088,1.3455276,0.3919336,1.4428702
9.9412420,4.9310751,4.2310711,1.3449468,0.3701599,1.4648938
9.9911980,4.8816945,4.2289133,1.3463049,0.3483861,1.4869174
10.0411540,4.8323977,4.2238420,1.3495872,0.3266124,1.5089410
10.0911100,4.7832436,4.2158636,1.3551632,0.3048386,1.5309645
10.1410659,4.7342909,4.2049847,1.3631320,0.3000000,1.5262090
10.1910219,4.6855984,4.1912119,1.3734263,0.3000000,1.5138023
10.2409779,4.6372249,4.1745515,1.3866916,0.3000000,1.5013955
10.2909339,4.5920666,4.1562584,1.4030119,0.3000000,1.4889888
10.3408899,4.5478043,4.1357337,1.4220973,0.3000000,1.4765821
10.3908459,4.5041141,4.1129210,1.4434351,0.3000000,1.4641753
10.4408019,4.4611234,4.0879331,1.4663583,0.3000000,1.4517686
10.4907579,4.4189596,4.0608832,1.4893925,0.3000000,1.4393618
10.5407139,4.3777501,4.0318844,1.5115028,0.3000000,1.4269551
10.5906698,4.3376224,4.0010495,1.5318818,0.3000000,1.4145484
10.6406258,4.2987038,3.9684918,1.5497779,0.3242025,1.3801328
10.6905818,4.2611218,3.9343242,1.5653282,0.3605064,1.3347128
10.7405378,4.2251555,3.8988163,1.5815796,0.3968102,1.2892928
10.7904938,4.1912614,3.8625875,1.6007212,0.4331140,1.2438728
10.8404498,4.1586741,3.8251749,1.6246921,0.4694178,1.1984528
10.8904058,4.1272330,3.7867147,1.6553655,0.5057216,1.1530328
10.9403618,4.0967778,3.7473429,1.6937188,0.5420255,1.1076128
10.9903178,4.0671479,3.7071955,1.7377769,0.5783293,1.0621928
11.0402738,4.0381829,3.6664084,1.7863939,0.6146331,1.0167727
11.0902297,4.0097223,3.6251178,1.8379700,0.6509369,0.9713527
11.1401857,3.9816057,3.5834596,1.8909602,0.6943343,0.9263364
11.1901417,3.9536725,3.5415699,1.9440472,0.7434066,0.8816429
11.2400977,3.9258152,3.4996628,1.9961065,0.7924788,0.8369494
11.2900537,3.8979641,3.4579349,2.0461958,0.8415510,0.7922559
11.3400097,3.8699434,3.4163080,2.0941338,0.8906233,0.7475624
11.3899657,3.8416885,3.3748610,2.1306975,0.9396955,0.7028689
11.4399217,3.8131350,3.3336731,2.1502406,0.9887677,0.6581755
11.4898777,3.7842181,3.2928232,2.1539237,1.0378400,0.6134820
11.5398337,3.7548733,3.2523906,2.1430542,1.0869122,0.5687885
11.5897896,3.7250360,3.2124542,2.1193256,1.1359845,0.5240950
11.6397456,3.6946417,3.1730931,2.0934648,1.1717124,0.4905064
11.6897016,3.6636257,3.1343864,2.0717232,1.1907600,0.4707988
11.7396576,3.6316882,3.0961360,2.0535190,1.2098076,0.4510913
11.7896136,3.5986511,3.0582770,2.0381047,1.2288551,0.4313837
11.8395696,3.5648518,3.0212565,2.0244618,1.2479027,0.4116762
11.8895256,3.5302829,2.9850950,2.0117944,1.2669503,0.3919686
11.9394816,3.4949372,2.9498129,2.0001864,1.2859979,0.3722610
11.9894376,3.4588074,2.9154306,1.9897475,1.3050454,0.3525535
12.0393936,3.4218862,2.8819685,1.9806469,1.3240930,0.3328459
12.0893495,3.3841662,2.8494470,1.9734794,1.3431406,0.3131384
12.1393055,3.3456402,2.8178866,1.9680467,1.3509063,0.3000000
12.1892615,3.3063008,2.7873077,1.9646359,1.3361082,0.3000000
12.2392175,3.2662909,2.7578364,1.9635335,1.3213102,0.3000000
12.2891735,3.2255640,2.7294255,1.9647067,1.3065121,0.3000000
