s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
60.8800450,-14.0580328,9.8763024,3.0000000,1.5260118,0.6739882
60.9800123,-13.9580605,9.8751316,3.0000000,1.5171043,0.6828957
61.0799795,-13.8580853,9.8749079,3.0000000,1.5037132,0.6962868
61.1799467,-13.7581204,9.8756646,3.0000000,1.4903222,0.7096778
61.2799140,-13.6581764,9.8774350,3.0000000,1.4769311,0.7230689
61.3798812,-13.5582636,9.8802520,3.0000000,1.4635401,0.7364599
61.4798484,-13.4583591,9.8841505,3.0000000,1.4501491,0.7498509
61.5798157,-13.3585084,9.8891628,3.0000000,1.4314337,0.7685663
61.6797829,-13.2587307,9.8953219,3.0000000,1.4127183,0.7872817
61.7797501,-13.1590419,9.9026606,3.0000000,1.3940029,0.8059971
61.8797174,-13.0594578,9.9112120,3.0000000,1.3752875,0.8247125
61.9796846,-12.9599573,9.9210131,3.0000000,1.3565722,0.8434278
62.0796518,-12.8605960,9.9320936,3.0000000,1.3321242,0.8678758
62.1796191,-12.7613996,9.9444856,3.0000000,1.3076763,0.8923237
62.2795863,-12.6623904,9.9582215,3.0000000,1.2832284,0.9167716
62.3795535,-12.5635908,9.9733337,3.0000000,1.2587805,0.9412195
62.4795208,-12.4649824,9.9898616,3.0000000,1.2343326,0.9656674
62.5794880,-12.3666322,10.0078313,3.0000000,1.2049024,0.9950976
62.6794552,-12.2685736,10.0272730,3.0000000,1.1754722,1.0245278
62.7794225,-12.1708366,10.0482180,3.0000000,1.1460420,1.0539580
62.8793897,-12.0734512,10.0706973,3.0000000,1.1166118,1.0833882
62.9793569,-11.9764016,10.0947536,3.0000000,1.0871816,1.1128184
63.0793242,-11.8797690,10.1204066,3.0000000,1.0561753,1.1438247
63.1792914,-11.7835955,10.1476844,3.0000000,1.0251689,1.1748311
63.2792586,-11.6879198,10.1766157,3.0000000,0.9941626,1.2058374
63.3792259,-11.5927809,10.2072295,3.0000000,0.9631562,1.2368438
63.4791931,-11.4981662,10.2395725,3.0000000,0.9321499,1.2678501
63.5791603,-11.4041734,10.2736549,2.9953328,0.9044654,1.2955346
63.6791276,-11.3108544,10.3095008,2.9854118,0.8767810,1.3232190
63.7790948,-11.2182582,10.3471351,2.9702630,0.8490966,1.3509034
63.8790620,-11.1264340,10.3865829,2.9499172,0.8214121,1.3785879
63.9790293,-11.0353722,10.4278964,2.9244084,0.7937277,1.4062723
64.0789965,-10.9451907,10.4710711,2.8984371,0.7735549,1.4264451
64.1789637,-10.8559526,10.5161251,2.8726173,0.7533822,1.4466178
64.2789310,-10.7677187,10.5630774,2.8469416,0.7332094,1.4667906
64.3788982,-10.6805499,10.6119470,2.8214075,0.7130367,1.4869633
64.4788654,-10.5944415,10.6627926,2.7960163,0.6928640,1.5071360
64.5788327,-10.5095334,10.7155895,2.7707722,0.6814528,1.5185472
64.6787999,-10.4259004,10.7703481,2.7456813,0.6700416,1.5299584
64.7787671,-10.3436163,10.8270796,2.7207575,0.6586304,1.5413696
64.8787344,-10.2627542,10.8857953,2.6960331,0.6472192,1.5527808
64.9787016,-10.1833247,10.9465562,2.6715635,0.6358080,1.5641920
65.0786688,-10.1054849,11.0093133,2.6474354,0.6305543,1.5694457
65.1786361,-10.0293253,11.0740645,2.6237707,0.6253006,1.5746994
65.2786033,-9.9549366,11.1408079,2.6005490,0.6200469,1.5799531
65.3785705,-9.8824066,11.2095441,2.5777717,0.6147932,1.5852068
65.4785378,-9.8117610,11.2803361,2.5554706,0.6095395,1.5904605
65.5785050,-9.7431737,11.3530945,2.5337313,0.6076316,1.5923684
65.6784722,-9.6767468,11.4277944,2.5127238,0.6057237,1.5942763
65.7784395,-9.6125822,11.5044108,2.4924127,0.6038158,1.5961842
65.8784067,-9.5507778,11.5829239,2.4727461,0.6019079,1.5980921
65.9783739,-9.4913895,11.6633687,2.4537131,0.6000000,1.6000000
66.0783412,-9.4345736,11.7456294,2.4354002,0.6000000,1.6000000
66.1783084,-9.3804316,11.8296536,2.4179499,0.6000000,1.6000000
66.2782756,-9.3290653,11.9153890,2.4014457,0.6000000,1.6000000
66.3782429,-9.2805772,12.0027817,2.3874208,0.6000000,1.6000000
66.4782101,-9.2350623,12.0917551,2.3762237,0.6000000,1.6000000
66.5781773,-9.1925654,12.1822240,2.3677900,0.6005649,1.5994351
66.6781446,-9.1531325,12.2740836,2.3617514,0.6011297,1.5988703
66.7781118,-9.1168098,12.3672292,2.3581061,0.6016946,1.5983054
66.8780790,-9.0836455,12.4615491,2.3555609,0.6022595,1.5977405
66.9780463,-9.0536902,12.5569021,2.3537783,0.6028244,1.5971756
67.0780135,-9.0269573,12.6532183,2.3525614,0.6030630,1.5969370
67.1779807,-9.0034732,12.7503864,2.3517799,0.6033017,1.5966983
67.2779480,-8.9832640,12.8482952,2.3512740,0.6035403,1.5964597
67.3779152,-8.9663565,12.9468319,2.3505471,0.6037790,1.5962210
67.4778824,-8.9527800,13.0458774,2.3492097,0.6040176,1.5959824
67.5778497,-8.9425676,13.1453237,2.3469456,0.6038944,1.5961056
67.6778169,-8.9357547,13.2450545,2.3434952,0.6037711,1.5962289
67.7777841,-8.9323769,13.3449533,2.3388551,0.6036478,1.5963522
67.8777514,-8.9324697,13.4449154,2.3337467,0.6035245,1.5964755
67.9777186,-8.9360590,13.5448520,2.3286379,0.6034013,1.5965987
68.0776858,-8.9431413,13.6445888,2.3238574,0.6027210,1.5972790
68.1776531,-8.9537088,13.7439942,2.3196395,0.6020408,1.5979592
68.2776203,-8.9677538,13.8429367,2.3163131,0.6013605,1.5986395
68.3775875,-8.9852738,13.9413119,2.3144360,0.6006803,1.5993197
68.4775548,-9.0062514,14.0390580,2.3144576,0.6000000,1.6000000
68.5775220,-9.0305918,14.1360044,2.3167743,0.6000000,1.6000000
