s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
15.8981045,-15.0328306,5.1123552,3.0000000,1.7794172,0.4205828
15.9980926,-15.1283619,5.1418740,3.0000000,1.7810334,0.4189666
16.0980806,-15.2239058,5.1713534,3.0000000,1.7822154,0.4177846
16.1980687,-15.3194618,5.2007935,3.0000000,1.7833974,0.4166026
16.2980568,-15.4150299,5.2301940,3.0000000,1.7845794,0.4154206
16.3980449,-15.5106100,5.2595551,3.0000000,1.7857613,0.4142387
16.4980329,-15.6062021,5.2888768,3.0000000,1.7869433,0.4130567
16.5980210,-15.7018062,5.3181590,3.0000000,1.7881253,0.4118747
16.6980091,-15.7974224,5.3474017,3.0000000,1.7893073,0.4106927
16.7979972,-15.8930505,5.3766050,3.0000000,1.7904892,0.4095108
16.8979853,-15.9886906,5.4057689,3.0000000,1.7916712,0.4083288
16.9979733,-16.0843430,5.4348934,3.0000000,1.7928532,0.4071468
17.0979614,-16.1800079,5.4639779,3.0000000,1.7935679,0.4064321
17.1979495,-16.2756854,5.4930209,3.0000000,1.7942826,0.4057174
17.2979376,-16.3713759,5.5220208,3.0000000,1.7949972,0.4050028
17.3979257,-16.4670797,5.5509762,3.0000000,1.7957119,0.4042881
17.4979137,-16.5627974,5.5798855,3.0000000,1.7964266,0.4035734
17.5979018,-16.6585293,5.6087474,3.0000000,1.7971413,0.4028587
17.6978899,-16.7542758,5.6375603,3.0000000,1.7978560,0.4021440
17.7978780,-16.8500373,5.6663228,3.0000000,1.7985706,0.4014294
17.8978660,-16.9458144,5.6950333,3.0000000,1.7992853,0.4007147
17.9978541,-17.0416079,5.7236905,3.0000000,1.8000000,0.4000000
18.0978422,-17.1374197,5.7522892,3.0000000,1.8000000,0.4000000
18.1978303,-17.2332513,5.7808203,3.0000000,1.8000000,0.4000000
18.2978184,-17.3291056,5.8092745,3.0000000,1.8000000,0.4000000
18.3978064,-17.4249851,5.8376426,3.0000000,1.8000000,0.4000000
18.4977945,-17.5208925,5.8659155,3.0000000,1.8000000,0.4000000
18.5977826,-17.6168304,5.8940838,3.0000000,1.8000000,0.4000000
18.6977707,-17.7128015,5.9221384,3.0000000,1.8000000,0.4000000
18.7977587,-17.8088084,5.9500701,3.0000000,1.8000000,0.4000000
18.8977468,-17.9048538,5.9778696,3.0000000,1.8000000,0.4000000
