s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
23.1665798,2.013479,-3.4752105,2.8183062,0.5548046,0.5992563
23.1166519,2.0609952,-3.4904397,2.8083784,0.5626234,0.5885815
23.0667239,2.1087103,-3.5052079,2.7985154,0.5704421,0.5779068
23.0167959,2.1565905,-3.5194977,2.7887121,0.5782609,0.5672321
22.9668679,2.204604,-3.533294,2.7789627,0.5889747,0.5599717
22.91694,2.252747,-3.5465904,2.7692682,0.6000662,0.5531566
22.867012,2.3010157,-3.5593805,2.7596322,0.6111576,0.5463416
22.817084,2.3494064,-3.571658,2.7500585,0.6222491,0.5395265
22.7671561,2.3979152,-3.5834165,2.7405503,0.6333405,0.5327115
22.7172281,2.4465383,-3.5946496,2.7311102,0.644432,0.5258964
22.6673001,2.4952721,-3.605351,2.7217498,0.6555234,0.5190813
22.6173721,2.5441127,-3.6155143,2.7124841,0.6666149,0.5122663
22.5674442,2.5931224,-3.6251456,2.7033309,0.6777063,0.5054512
22.5175162,2.6422447,-3.6342266,2.6943107,0.6887978,0.4986362
22.4675882,2.6914595,-3.6427469,2.6854468,0.7001532,0.4947961
22.4176602,2.7407612,-3.6506995,2.6767569,0.7115496,0.4914189
22.3677323,2.7901441,-3.6580771,2.6682583,0.7229461,0.4880416
22.3178043,2.8396028,-3.6648725,2.659969,0.7343426,0.4846643
22.2678763,2.8891316,-3.6710784,2.6519084,0.745739,0.481287
22.2179483,2.9387249,-3.6766877,2.6440975,0.7571355,0.4779098
22.1680204,2.9883771,-3.6816932,2.6365777,0.7685319,0.4745325
22.1180924,3.0380825,-3.6860875,2.6293968,0.7799284,0.4711552
22.0681644,3.0878619,-3.6898653,2.6226102,0.7913248,0.4677779
22.0182364,3.1376828,-3.6930161,2.6162828,0.8027213,0.4644007
21.9683085,3.1875382,-3.6955319,2.6104917,0.8119294,0.4627088
21.9183805,3.2374214,-3.6974047,2.6053118,0.8207398,0.4613233
21.8684525,3.2873258,-3.6986264,2.6008371,0.8295501,0.4599379
21.8185245,3.3372446,-3.699189,2.5971944,0.8383604,0.4585524
21.7685966,3.3871713,-3.6990845,2.5945774,0.8471707,0.457167
21.7186686,3.4370991,-3.6983048,2.593376,0.855981,0.4557816
21.6687406,3.4870214,-3.696842,2.5934747,0.8647913,0.4543961
21.6188127,3.5369134,-3.6946889,2.5947447,0.8736016,0.4530107
21.5688847,3.586681,-3.6918462,2.5969669,0.8824119,0.4516252
21.5189567,3.6364209,-3.6883111,2.5998173,0.8912222,0.4502398
21.4690287,3.6861243,-3.6840853,2.6027526,0.8921499,0.4566844
21.4191008,3.7357827,-3.6791706,2.6057049,0.8914276,0.4647678
21.3691728,3.7853872,-3.673569,2.6085818,0.8907054,0.4728512
21.3192448,3.8349292,-3.6672823,2.6113113,0.8899832,0.4809346
21.2693168,3.8844,-3.6603123,2.6138577,0.889261,0.489018
21.2193889,3.933791,-3.6526607,2.6163669,0.8885388,0.4971014
21.1694609,3.9830933,-3.6443296,2.6193886,0.8878166,0.5051848
21.1195329,4.0322398,-3.635332,2.6238593,0.8870944,0.5132682
21.0696049,4.0811396,-3.6256989,2.6304335,0.8863722,0.5213516
21.019677,4.1299352,-3.6154327,2.6396306,0.88565,0.529435
20.969749,4.1786249,-3.6045627,2.6517198,0.8731503,0.5453362
20.919821,4.2272076,-3.5931182,2.6665216,0.8578463,0.5630987
20.869893,4.2756817,-3.5811286,2.6834388,0.8425424,0.5808612
20.8199651,4.324046,-3.5686231,2.7021501,0.8272385,0.5986237
20.7700371,4.3722991,-3.5556311,2.7224315,0.8119346,0.6163862
20.7201091,4.4204396,-3.542182,2.7441121,0.7966307,0.6341487
20.6701812,4.4684662,-3.5283049,2.7670721,0.7813268,0.6519112
20.6202532,4.5163836,-3.5140275,2.7912385,0.7660229,0.6696737
20.5703252,4.5641958,-3.4993787,2.8165517,0.750719,0.6874362
20.5203972,4.6118962,-3.4843926,2.8429608,0.735415,0.7051988
20.4704693,4.659488,-3.4691006,2.8611296,0.7173865,0.7234472
20.4205413,4.7069744,-3.453534,2.8692839,0.6986271,0.741826
20.3706133,4.7543586,-3.4377244,2.867084,0.6798676,0.7602048
20.3206853,4.8016437,-3.4217029,2.8542045,0.6611081,0.7785836
20.2707574,4.8488331,-3.4055012,2.8303322,0.6423487,0.7969624
20.2208294,4.8959298,-3.3891504,2.8044561,0.6235892,0.8153412
20.1709014,4.9429371,-3.3726821,2.7779998,0.6048297,0.83372
20.1209734,4.9900482,-3.3560604,2.7509394,0.5860702,0.8520988
20.0710455,5.0372747,-3.3393154,2.7232489,0.5673108,0.8704776
20.0211175,5.084437,-3.3225481,2.694901,0.5485513,0.8888564
19.9711895,5.1315498,-3.3057915,2.6658659,0.5369882,0.9036743
19.9212615,5.1786278,-3.2890784,2.6361121,0.5275841,0.9174239
19.8713336,5.2256856,-3.2724419,2.6056052,0.51818,0.9311735
19.8214056,5.272738,-3.2559148,2.5743083,0.5087758,0.9449232
19.7714776,5.3197994,-3.2395301,2.5421813,0.4993717,0.9586728
19.7215496,5.3668846,-3.2233208,2.509181,0.4899676,0.9724224
19.6716217,5.4140082,-3.2073196,2.4754244,0.4805634,0.986172
19.6216937,5.4612965,-3.1915235,2.4412339,0.4711593,0.9999217
19.5717657,5.508709,-3.1759945,2.4069506,0.4617552,1.0136713
19.5218378,5.5562135,-3.160796,2.3729321,0.452351,1.0274209
19.4719098,5.6038304,-3.1459739,2.3395512,0.45,1.0388999
19.4219818,5.6515798,-3.1315741,2.3070288,0.45,1.049622
19.3720538,5.6994819,-3.1176424,2.2753871,0.45,1.0603441
19.3221259,5.7475568,-3.1042247,2.2446331,0.45,1.0710662
19.2721979,5.7958249,-3.0913669,2.2147571,0.45,1.0817883
19.2222699,5.8443062,-3.0791148,2.1858077,0.45,1.0925104
19.1723419,5.8930211,-3.0675144,2.1578639,0.45,1.1032325
19.122414,5.9415941,-3.0566972,2.1310377,0.45,1.1139547
19.072486,5.9903588,-3.0466333,2.1054862,0.45,1.1246768
19.022558,6.0393422,-3.0373721,2.0814257,0.45,1.1353989
18.97263,6.0885271,-3.0289729,2.0590764,0.4533974,1.1463494
18.9227021,6.1378963,-3.0214953,2.0387176,0.4580466,1.157384
18.8727741,6.1874327,-3.0149986,2.0207357,0.4626957,1.1684187
18.8228461,6.2371191,-3.0095424,2.0057265,0.4673448,1.1794534
18.7729181,6.2869383,-3.005186,1.99524,0.4719939,1.190488
18.7229902,6.3368732,-3.001989,1.9888577,0.476643,1.2015227
18.6730622,6.3868966,-3.000011,1.9876015,0.4812922,1.2125574
18.6231342,6.4366687,-2.9992934,1.9914623,0.4859413,1.223592
18.5732063,6.4864914,-2.9997951,1.999985,0.4905904,1.2346267
18.5232783,6.5363353,-3.0014772,2.0115983,0.4952395,1.2456613
18.4733503,6.5861712,-3.0043009,2.0265573,0.5048779,1.2520432
18.4234223,6.6359696,-3.0082274,2.0435291,0.5165389,1.2565389
18.3734944,6.6857013,-3.0132179,2.0620305,0.5281999,1.2610345
18.3235664,6.735337,-3.0192335,2.0817399,0.5398609,1.2655301
18.2736384,6.7848473,-3.0262355,2.1024192,0.5515219,1.2700257
18.2237104,6.8342029,-3.0341849,2.1239112,0.5631829,1.2745213
18.1737825,6.8833837,-3.0430448,2.1463888,0.5748439,1.279017
18.1238545,6.932449,-3.0527903,2.1700357,0.586505,1.2835126
18.0739265,6.9813102,-3.0633538,2.1950431,0.598166,1.2880082
18.0239985,7.0299741,-3.0746812,2.2216078,0.609827,1.2925038
17.9740706,7.0784473,-3.0867184,2.2499002,0.6266141,1.2855087
17.9241426,7.1267368,-3.0994115,2.2797982,0.6456796,1.2734065
17.8742146,7.1748491,-3.1127064,2.3111944,0.664745,1.2613043
17.8242866,7.2227912,-3.126549,2.3439923,0.6838105,1.2492022
17.7743587,7.2705696,-3.1408853,2.3781022,0.7028759,1.2371
17.7244307,7.3181912,-3.1556613,2.413432,0.7219414,1.2249978
17.6745027,7.3656973,-3.1708341,2.4498639,0.7410068,1.2128956
17.6245747,7.4132228,-3.1863942,2.4872862,0.7600722,1.2007935
17.5746468,7.460624,-3.2022439,2.5255874,0.7791377,1.1886913
17.5247188,7.507919,-3.218337,2.5646515,0.7982031,1.1765891
17.4747908,7.555126,-3.2346274,2.6043578,0.8137471,1.1563586
17.4248629,7.602263,-3.2510689,2.6445901,0.8275807,1.13218
17.3749349,7.6493484,-3.2676154,2.6742289,0.8414143,1.1080014
17.3250069,7.6964001,-3.2842206,2.690185,0.8552479,1.0838228
17.2750789,7.7434364,-3.3008383,2.6922061,0.8690815,1.0596442
17.225151,7.7904755,-3.3174225,2.6800615,0.8829151,1.0354656
17.175223,7.8375723,-3.3339399,2.6535529,0.8967487,1.011287
17.125295,7.8847908,-3.3503632,2.6234895,0.9105823,0.9871084
17.075367,7.9320554,-3.3666221,2.5926579,0.9244159,0.9629298
17.0254391,7.9793755,-3.3826767,2.5612307,0.9382495,0.9387512
16.9755111,8.0267607,-3.3984874,2.5294935,0.9424778,0.9174762
16.9255831,8.0742204,-3.4140142,2.4977493,0.9416211,0.8977384
16.8756551,8.1217641,-3.4292174,2.4663189,0.9407643,0.8780006
16.8257272,8.1694014,-3.4440571,2.4355402,0.9399076,0.8582627
16.7757992,8.2171416,-3.4584936,2.4054838,0.9390508,0.8385249
16.7258712,8.2649943,-3.472487,2.3760261,0.938194,0.8187871
16.6759432,8.3131045,-3.4860352,2.3470318,0.9373373,0.7990493
16.6260153,8.3615036,-3.4991064,2.3183536,0.9364805,0.7793115
16.5760873,8.4100172,-3.511623,2.2898328,0.9356237,0.7595737
16.5261593,8.4586358,-3.5235549,2.2613732,0.934767,0.7398358
16.4762314,8.5073495,-3.534872,2.232962,0.9305827,0.7261267
16.4263034,8.5561486,-3.5455445,2.2045822,0.9244825,0.7158885
16.3763754,8.6050234,-3.5555422,2.1762118,0.9183823,0.7056504
16.3264474,8.6539641,-3.5648351,2.1478225,0.9122821,0.6954123
16.2765195,8.702961,-3.5733931,2.1194255,0.9061819,0.6851742
16.2265915,8.7520044,-3.5811864,2.0910603,0.9000818,0.674936
16.1766635,8.8016534,-3.5882608,2.0627735,0.8939816,0.6646979
16.1267355,8.8516131,-3.5945199,2.0346201,0.8878814,0.6544598
16.0768076,8.9015725,-3.5998817,2.006664,0.8817812,0.6442216
16.0268796,8.9515108,-3.6043077,1.9789303,0.875681,0.6339835
15.9769516,9.0014071,-3.6077594,1.9514157,0.8712863,0.6243694
15.9270236,9.0512404,-3.6101983,1.9241061,0.8679573,0.6151452
15.8770957,9.1009898,-3.6115861,1.8969731,0.8646284,0.605921
15.8271677,9.1506343,-3.6118842,1.8699743,0.8612995,0.5966969
15.7772397,9.2001531,-3.6110543,1.8431926,0.8579705,0.5874727
15.7273117,9.2495659,-3.6090556,1.8167242,0.8546416,0.5782485
15.6773838,9.2997259,-3.6057767,1.7906791,0.8513127,0.5690244
15.6274558,9.3496738,-3.601195,1.7651808,0.8479838,0.5598002
15.5775278,9.3993724,-3.5952607,1.7403592,0.8446548,0.550576
15.5275998,9.4487846,-3.587924,1.7162016,0.8413259,0.5413519
15.4776719,9.4978731,-3.5791352,1.6926506,0.8383505,0.5324128
15.4277439,9.5466008,-3.5688442,1.6695849,0.8356147,0.523667
15.3778159,9.5949304,-3.5570014,1.646793,0.8328788,0.5149211
15.327888,9.6428248,-3.5435569,1.6240449,0.830143,0.5061753
15.27796,9.6902468,-3.5284609,1.601217,0.8274071,0.4974294
15.228032,9.7372181,-3.5116409,1.5782946,0.8246713,0.4886836
15.178104,9.7836259,-3.4930635,1.5554049,0.8219354,0.4799377
15.1281761,9.8293037,-3.4727171,1.5328235,0.8191996,0.4711919
15.0782481,9.8741251,-3.4505764,1.5109258,0.8164637,0.462446
15.0283201,9.9179634,-3.4266162,1.4901327,0.8137279,0.4537002
14.9783921,9.9606921,-3.4008112,1.470998,0.808225,0.45
14.9284642,10.0021844,-3.3731362,1.4544314,0.800693,0.45
14.8785362,10.0423139,-3.3435661,1.4423342,0.7931611,0.45
14.8286082,10.0809539,-3.3120755,1.4345428,0.7856291,0.45
14.7786802,10.1178832,-3.2787296,1.4322025,0.7780971,0.45
14.7287523,10.1527191,-3.2438601,1.4349695,0.7705651,0.45
14.6788243,10.1858298,-3.2071912,1.4418934,0.7630331,0.45
14.6288963,10.2171702,-3.1688181,1.4508391,0.7555012,0.45
14.5789683,10.2466953,-3.1288356,1.4615907,0.7479692,0.45
14.5290404,10.2743601,-3.0873388,1.4724561,0.7404372,0.45
14.4791124,10.3001196,-3.0444227,1.4830156,0.726388,0.4594139
14.4291844,10.3239287,-3.0001824,1.4930019,0.7071701,0.4762941
14.3792565,10.3457424,-2.9547127,1.5025259,0.6879522,0.4931743
14.3293285,10.3655158,-2.9081088,1.5129996,0.6687342,0.5100545
14.2794005,10.3828665,-2.8614559,1.5258438,0.6495163,0.5269347
14.2294725,10.3980825,-2.8144634,1.5419927,0.6302983,0.5438149
14.1795446,10.4114466,-2.7667042,1.5621436,0.6110804,0.560695
14.1296166,10.4230303,-2.718285,1.5865897,0.5918624,0.5775752
14.0796886,10.432905,-2.6693127,1.614284,0.5726445,0.5944554
14.0297606,10.4411422,-2.619894,1.6441202,0.5534266,0.6113356
13.9798327,10.4478135,-2.5701358,1.6754237,0.539475,0.6343186
13.9299047,10.4529903,-2.5201448,1.7077182,0.5300375,0.6625326
13.8799767,10.4567441,-2.4700279,1.7406414,0.5205999,0.6907467
13.8300487,10.4591464,-2.4198918,1.7743464,0.5111624,0.7189607
13.7801208,10.4602728,-2.3698417,1.8091961,0.5017249,0.7471747
13.7301928,10.4602312,-2.3198906,1.8456084,0.4922874,0.7753888
13.6802648,10.4591442,-2.2700193,1.8840332,0.4828498,0.8036028
13.6303368,10.4571344,-2.2202103,1.9249355,0.4734123,0.8318168
13.5804089,10.4543242,-2.1704462,1.9683372,0.4639748,0.8600309
13.5304809,10.4508361,-2.1207098,2.0140834,0.4545373,0.8882449
13.4805529,10.4467929,-2.0709836,2.0619639,0.4527328,0.9014693
13.430625,10.4423168,-2.0212503,2.1116981,0.4579959,0.9008145
13.380697,10.4375306,-1.9714926,2.1628931,0.4632591,0.9001596
13.330769,10.4325567,-1.9216931,2.2147792,0.4685222,0.8995048
13.280841,10.4275213,-1.871976,2.2665651,0.4737853,0.8988499
13.2309131,10.4224719,-1.8222253,2.3174987,0.4790485,0.8981951
13.1809851,10.4174505,-1.7724457,2.3668932,0.4843116,0.8975402
13.1310571,10.4125007,-1.7226533,2.4083769,0.4895748,0.8968854
13.0811291,10.4076655,-1.6728645,2.4325686,0.4948379,0.8962305
13.0312012,10.4029886,-1.6230954,2.439667,0.5001011,0.8955757
12.9812732,10.3985131,-1.5733623,2.4298866,0.5083608,0.8839335
12.9313452,10.3942825,-1.5236814,2.4036959,0.5196171,0.861304
12.8814172,10.39034,-1.474069,2.3669018,0.5308735,0.8386745
12.8314893,10.3867278,-1.4245227,2.328955,0.5421298,0.8160449
12.7815613,10.3834197,-1.3744637,2.28978,0.5533861,0.7934154
12.7316333,10.3803503,-1.3244973,2.249293,0.5646424,0.7707859
12.6817053,10.3773792,-1.2746133,2.2071588,0.5758988,0.7481564
12.6317774,10.3743662,-1.2248016,2.1640664,0.5871551,0.7255269
12.5818494,10.3711709,-1.1750521,2.1208873,0.5984114,0.7028974
12.5319214,10.3676529,-1.1253546,2.0786185,0.6096678,0.6802678
12.4819934,10.363672,-1.0756989,2.0383862,0.6317839,0.6580324
12.4320655,10.3590877,-1.026075,2.0012473,0.6656286,0.6362225
12.3821375,10.3537598,-0.9764726,1.9672069,0.6994734,0.6144127
12.3322095,10.3475603,-0.926972,1.9359034,0.7333181,0.5926029
12.2822816,10.3404054,-0.8777498,1.9069086,0.7671629,0.570793
12.2323536,10.3321988,-0.8286056,1.8797383,0.8010076,0.5489832
12.1824256,10.3228793,-0.7795983,1.854069,0.8348524,0.5271733
12.1324976,10.3123851,-0.7307866,1.8301868,0.8686971,0.5053635
12.0825697,10.3006548,-0.6822293,1.8084797,0.9025418,0.4835536
12.0326417,10.2876269,-0.6339851,1.7895174,0.9363866,0.4617438
11.9827137,10.2732399,-0.5861128,1.7743399,0.9628854,0.4521834
11.9327857,10.2574322,-0.5386713,1.7639389,0.9808139,0.4569142
11.8828578,10.2401424,-0.4917193,1.7578374,0.9987425,0.4616449
11.8329298,10.2213711,-0.4454587,1.7563693,1.016671,0.4663757
11.7830018,10.2011398,-0.3999864,1.7589223,1.0345996,0.4711064
11.7330738,10.1794085,-0.3551502,1.7642115,1.0525281,0.4758372
11.6831459,10.1562169,-0.3109942,1.7707831,1.0704566,0.4805679
11.6332179,10.1316043,-0.2675622,1.7785024,1.0883852,0.4852986
11.5832899,10.1056101,-0.2248981,1.7862473,1.1063137,0.4900294
11.5333619,10.0782738,-0.1830459,1.7935748,1.1242423,0.4947601
11.483434,10.0496348,-0.1420494,1.8001389,1.1359184,0.4961047
11.433506,10.0197325,-0.1019527,1.8061152,1.1397111,0.4931797
11.383578,9.9886063,-0.0627995,1.8121422,1.1435037,0.4902546
11.3336501,9.9563494,-0.0246936,1.8192417,1.1472964,0.4873296
11.2837221,9.9230114,0.0123582,1.8281778,1.1510891,0.4844046
11.2337941,9.8885989,0.048425,1.8396273,1.1548818,0.4814796
11.1838661,9.8531669,0.0835186,1.8538064,1.1586744,0.4785546
11.1339382,9.8167707,0.1176504,1.8704634,1.1624671,0.4756296
11.0840102,9.7794652,0.1508322,1.8889576,1.1662598,0.4727045
11.0340822,9.7413055,0.1830755,1.9089124,1.1700524,0.4697795
10.9841542,9.7023468,0.2143918,1.9300605,1.164724,0.471003
10.9342263,9.6626441,0.2447929,1.9521579,1.1469576,0.4778836
10.8842983,9.6222526,0.2742902,1.9746986,1.1291912,0.4847642
10.8343703,9.5812781,0.3028598,1.9972652,1.1114248,0.4916448
10.7844423,9.5397462,0.3305212,2.0195011,1.0936584,0.4985254
10.7345144,9.4976429,0.3573049,2.0411004,1.075892,0.505406
10.6845864,9.4549909,0.3832143,2.0618379,1.0581256,0.5122866
10.6346584,9.4118134,0.4082531,2.0818264,1.0403592,0.5191672
10.5847304,9.3681332,0.4324247,2.1011489,1.0225928,0.5260478
10.5348025,9.3239735,0.4557328,2.1198747,1.0048264,0.5329284
10.4848745,9.279357,0.4781808,2.1380605,0.9843714,0.5448847
10.4349465,9.2343069,0.4997724,2.1557673,0.9599474,0.5643338
10.3850185,9.1888461,0.5205111,2.1730582,0.9355234,0.583783
10.3350906,9.1430484,0.5403789,2.1899903,0.9110993,0.6032321
10.2851626,9.0969168,0.5593915,2.2066165,0.8866753,0.6226813
10.2352346,9.0504392,0.5775694,2.222986,0.8622513,0.6421304
10.1853067,9.003635,0.5949189,2.2391301,0.8378273,0.6615795
10.1353787,8.9565236,0.6114463,2.2550652,0.8134033,0.6810287
10.0854507,8.9091244,0.6271579,2.2708028,0.7889793,0.7004778
10.0355227,8.8614571,0.6420601,2.2863494,0.7645553,0.7199269
9.9855948,8.8135409,0.6561593,2.3017068,0.7440637,0.737801
9.9356668,8.7653955,0.6694616,2.3168961,0.7298641,0.7531551
9.8857388,8.7170402,0.6819735,2.331956,0.7156644,0.7685092
9.8358108,8.6684869,0.6937032,2.3469514,0.7014648,0.7838633
9.7858829,8.6197549,0.7046588,2.3619476,0.6872652,0.7992174
9.7359549,8.5708621,0.7148501,2.3770104,0.6730655,0.8145715
9.6860269,8.5218224,0.7242883,2.3921831,0.6588659,0.8299256
9.6360989,8.4726497,0.7329843,2.4074886,0.6446662,0.8452797
9.586171,8.4233578,0.740949,2.4229216,0.6304666,0.8606338
9.536243,8.3739606,0.7481936,2.4384748,0.6162669,0.8759878
9.486315,8.324472,0.7547289,2.4541391,0.6039754,0.8893542
9.436387,8.2749057,0.7605659,2.4699041,0.5949981,0.8992682
9.3864591,8.2252756,0.7657157,2.4858516,0.5860207,0.9091822
9.3365311,8.1755289,0.7701952,2.502107,0.5770434,0.9190962
9.2866031,8.125707,0.7740152,2.5187895,0.568066,0.9290101
9.2366752,8.0758522,0.7771914,2.5360129,0.5590886,0.9389241
9.1867472,8.025972,0.7797426,2.5538864,0.5501113,0.9488381
9.1368192,7.9760739,0.7816878,2.5724225,0.5411339,0.9587521
9.0868912,7.9261655,0.7830458,2.5915859,0.5321566,0.9686661
9.0369633,7.8762543,0.7838355,2.611345,0.5231792,0.9785801
8.9870353,7.8263477,0.784076,2.6316709,0.5153582,0.9867314
8.9371073,7.7764533,0.783786,2.6525375,0.5097214,0.9915533
8.8871793,7.7265785,0.7829846,2.6739631,0.5040847,0.9963751
8.8372514,7.6766357,0.7816878,2.6959843,0.4984479,1.001197
8.7873234,7.6266829,0.7799167,2.718637,0.4928111,1.0060189
8.7373954,7.5767632,0.7776949,2.7419562,0.4871744,1.0108407
8.6874674,7.5268785,0.7750454,2.765976,0.4815376,1.0156626
8.6375395,7.4770307,0.7719911,2.7906873,0.4759008,1.0204844
8.5876115,7.427222,0.7685548,2.8160628,0.470264,1.0253063
8.5376835,7.3774542,0.7647594,2.8420767,0.4646273,1.0301282
8.4877555,7.3277295,0.7606279,2.8687035,0.4604798,1.0335274
8.4378276,7.2780497,0.7561832,2.8959179,0.4593986,1.0339978
8.3878996,7.2284169,0.751448,2.9236429,0.4583173,1.0344681
8.3379716,7.1787066,0.7464319,2.9500197,0.4572361,1.0349385
8.2880436,7.1290059,0.7411604,2.9709487,0.4561548,1.0354088
8.2381157,7.0793497,0.7356532,2.9863173,0.4550736,1.0358792
8.1881877,7.029735,0.7299264,2.9960178,0.4539923,1.0363495
8.1382597,6.9801587,0.723996,3.0,0.4529111,1.0368199
8.0883318,6.930618,0.717878,3.0,0.4518298,1.0372902
8.0384038,6.8811099,0.7115882,3.0,0.4507486,1.0377606
7.9884758,6.8316313,0.7051428,3.0,0.450416,1.0376413
7.9385478,6.7821792,0.6985577,3.0,0.4517681,1.0361956
7.8886199,6.7327507,0.6918489,3.0,0.4531202,1.0347498
7.8386919,6.6832886,0.6850238,3.0,0.4544722,1.033304
7.7887639,6.6338371,0.6780978,3.0,0.4558243,1.0318582
7.7388359,6.5844027,0.6710791,3.0,0.4571764,1.0304125
7.688908,6.5349834,0.6639746,3.0,0.4585284,1.0289667
7.63898,6.4855775,0.6567914,3.0,0.4598805,1.0275209
7.589052,6.4361833,0.6495365,3.0,0.4612326,1.0260752
7.539124,6.3867989,0.6422169,3.0,0.4625847,1.0246294
7.4891961,6.3374226,0.6348397,3.0,0.463556,1.0232887
7.4392681,6.2880527,0.6274119,3.0,0.4635881,1.0222073
7.3893401,6.2386874,0.6199405,3.0,0.4636201,1.021126
7.3394121,6.1893344,0.6124338,3.0,0.4636522,1.0200446
7.2894842,6.1399838,0.604897,3.0,0.4636843,1.0189632
7.2395562,6.0906346,0.5973363,3.0,0.4637164,1.0178818
7.1896282,6.0412861,0.5897581,3.0,0.4637485,1.0168004
7.1397003,5.9919378,0.5821686,3.0,0.4637806,1.0157191
7.0897723,5.9425889,0.5745742,3.0,0.4638127,1.0146377
7.0398443,5.8932387,0.5669813,3.0,0.4638448,1.0135563
6.9899163,5.8438867,0.5593962,3.0,0.4634955,1.012346
6.9399884,5.794532,0.5518252,3.0,0.4621114,1.0107857
6.8900604,5.7451741,0.5442746,3.0,0.4607272,1.0092254
6.8401324,5.6958121,0.5367507,3.0,0.4593431,1.0076651
6.7902044,5.6464455,0.5292598,3.0,0.4579589,1.0061048
6.7402765,5.5970736,0.5218081,3.0,0.4565748,1.0045445
6.6903485,5.5476958,0.5144019,3.0,0.4551906,1.0029842
